"id","name","code","nomenclature","level","version","tunit_code","tunit_name","processes","sources","y_2006","y_2014"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","HU22","Nyugat-Dunantul","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","2353758.0","1088929.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","HU23"," ","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","1088949.0","997776.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","HU31","Eszak-Magyarorszag","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","2042358.0","1209405.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","HU32","Eszak-Alfold","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","1967102.0","1619235.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","HU33","Del-Alfold","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","1842144.0","1485923.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","IE01","Border, Midland and Western","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","1634931.0","1463164.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","IE02","Southern and Eastern","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","3656633.0","6296939.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","IS00","Island","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation. | a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy | 3-EUROSTAT. Reference database: Generation of waste by waste category, hazardousness and NACE Rev. 2 activity (env_wasgen). Figures refer to: waste excluding major mineral wastes (TOT_X_MIN), hazardous plus non-hazardous waste (HAZ_NHAZ), all NACE activities plus households (TOTAL_HH), measured in tonnes (T). : https://ec.europa.eu/eurostat/data/database","375815.0","410394.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","ITC1","Piemonte","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","7437185.0","8327235.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","ITC2","Valle d'Aosta/Vallee D'Aoste","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","429716.0","259642.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","ITC3","Liguria","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","2963317.0","3120442.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","ITC4","Lombardia","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","19017133.0","20753739.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","ITF1","Abruzzo","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","2114367.0","2594476.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","ITF2","Molise","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","480537.0","422971.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","ITF3","Campania","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","6534155.0","10042693.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","ITF4","Puglia","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","4919242.0","6002694.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","ITF5","Basilicata","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","1663599.0","998727.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","ITF6","Calabria","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","2587641.0","1934456.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","ITG1","Sicilia","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","5696959.0","6399338.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","ITG2"," ","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","2556208.0","1694403.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","ITH1"," ","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","1044637.0","963731.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","ITH2","Provincia Autonoma di Trento","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","877685.0","1112237.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","ITH3","Veneto","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","10407397.0","9993309.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","ITH4","Friuli-Venezia Giulia","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","2748940.0","2497297.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","ITH5","Emilia-Romagna","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","11530604.0","9334458.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","ITI1","Toscana","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","8571848.0","7017503.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","ITI2","Umbria","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","2115386.0","1695174.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","ITI3","Marche","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","3580384.0","2650495.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","ITI4","Lazio","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","6948853.0","9890068.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","LI00","Liechtenstein","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation. | a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy | 3-EUROSTAT. Reference database: Generation of waste by waste category, hazardousness and NACE Rev. 2 activity (env_wasgen). Figures refer to: waste excluding major mineral wastes (TOT_X_MIN), hazardous plus non-hazardous waste (HAZ_NHAZ), all NACE activities plus households (TOTAL_HH), measured in tonnes (T). : https://ec.europa.eu/eurostat/data/database","","42788.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","LT00","Lietuva","","3-EUROSTAT. Reference database: Generation of waste by waste category, hazardousness and NACE Rev. 2 activity (env_wasgen). Figures refer to: waste excluding major mineral wastes (TOT_X_MIN), hazardous plus non-hazardous waste (HAZ_NHAZ), all NACE activities plus households (TOTAL_HH), measured in tonnes (T). : https://ec.europa.eu/eurostat/data/database","5625877.0","3280039.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","LU00","Luxembourg","","3-EUROSTAT. Reference database: Generation of waste by waste category, hazardousness and NACE Rev. 2 activity (env_wasgen). Figures refer to: waste excluding major mineral wastes (TOT_X_MIN), hazardous plus non-hazardous waste (HAZ_NHAZ), all NACE activities plus households (TOTAL_HH), measured in tonnes (T). : https://ec.europa.eu/eurostat/data/database","1391433.0","899383.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","LV00","Latvija","","3-EUROSTAT. Reference database: Generation of waste by waste category, hazardousness and NACE Rev. 2 activity (env_wasgen). Figures refer to: waste excluding major mineral wastes (TOT_X_MIN), hazardous plus non-hazardous waste (HAZ_NHAZ), all NACE activities plus households (TOTAL_HH), measured in tonnes (T). : https://ec.europa.eu/eurostat/data/database","1724208.0","1995992.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","ME00","Crna Gora","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation. | a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy | 3-EUROSTAT. Reference database: Generation of waste by waste category, hazardousness and NACE Rev. 2 activity (env_wasgen). Figures refer to: waste excluding major mineral wastes (TOT_X_MIN), hazardous plus non-hazardous waste (HAZ_NHAZ), all NACE activities plus households (TOTAL_HH), measured in tonnes (T). : https://ec.europa.eu/eurostat/data/database","","774089.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","MK00","Poranesna jugoslovenska Republika Makedonija","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation. | a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy | 3-EUROSTAT. Reference database: Generation of waste by waste category, hazardousness and NACE Rev. 2 activity (env_wasgen). Figures refer to: waste excluding major mineral wastes (TOT_X_MIN), hazardous plus non-hazardous waste (HAZ_NHAZ), all NACE activities plus households (TOTAL_HH), measured in tonnes (T). : https://ec.europa.eu/eurostat/data/database","","2068085.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","MT00","Malta","","3-EUROSTAT. Reference database: Generation of waste by waste category, hazardousness and NACE Rev. 2 activity (env_wasgen). Figures refer to: waste excluding major mineral wastes (TOT_X_MIN), hazardous plus non-hazardous waste (HAZ_NHAZ), all NACE activities plus households (TOTAL_HH), measured in tonnes (T). : https://ec.europa.eu/eurostat/data/database","363271.0","411012.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","NL11","Groningen","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","5753180.0","3210157.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","NL12","Friesland (NL)","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","1723625.0","1294705.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","NL13","Drenthe","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","1551136.0","1047873.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","NL21","Overijssel","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","2602507.0","3122069.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","NL22","Gelderland","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","4311584.0","4827634.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","NL23","Flevoland","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","585555.0","427014.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","NL31","Utrecht","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","2616319.0","3178879.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","NL32","Noord-Holland","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","5739642.0","5957028.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","NL33"," ","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","6796462.0","8220204.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","NL34","Zeeland","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","782278.0","872111.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","NL41","Noord-Brabant","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","6288597.0","8268660.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","NL42","Limburg (NL)","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","2554550.0","3097034.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","NO01","Oslo og Akershus","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","1165127.0","2328269.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","NO02","Hedmark og Oppland","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","500318.0","560430.0"
"1059","Total waste generation, excluding major mineral wastes","WAS","NUTS","2","2013","NO03","Sor-Ostlandet","a-Regional indicators are estimated by the regionalisation methodology. The regionalisation method is based on an econometric approach that identifies, estimates and optimise the best predictive parameters for each selected indicator. In particular, it is constituted by 6 different stages: (1) OLS model estimation, (2) predictors optimisation, (3) regional extrapolation, (4) geographically weighted regression analysis, (5) consistency check and (6) data validation.","1-CIRCTER - Circular Economy and Territorial Consequences : https://www.espon.eu/circular-economy","1407209.0","1812733.0"
